stop_id,level_id,stop_name,stop_lat,stop_lon,location_type,parent_station
KxhHgeSz, ,Kalyani Hospital City Centre, 13.043175247758441, 80.27428078607102, 0,
DXkyGlDA, ,Kumaran Theatre, 12.972254677724361, 80.19135385596917, 0,
XwjzzvVV, ,Valluvar Nagar, 13.220500846060023, 80.31976589807118, 0,
FqxCUuHX, ,Westly School, 13.057413712739635, 80.26510125419225, 0,
XYPsfiKq, ,Illalur Junction, 12.714063545411348, 80.15020807987264, 0,
RAjAFYEB, ,Thiruvanmiyur Or Marudeeswarar Temple, 12.983919483951514, 80.25942487109135, 0,
HbnURplu, ,Parmeshwari Nagar, 13.143726994602167, 80.2833925157414, 0,
XOGHqVzK, ,IRT, 13.430390499397053, 80.12226531891031, 0,
KMLNQwjh, ,Dwarka Nagar Elementary School, 13.19690032407641, 80.26942141225163, 0,
MoCDatJm, ,Thillai Ganga Nagar Main Road, 12.991467241846305, 80.19432833440067, 0,
oQIkENZU, ,Tondiarpet Market, 13.122675285529262, 80.29146826910824, 0,
TJseBDZq, ,Balaji Hospital, 12.953287197668118, 80.13979503104638, 0,
UvujAAYC, ,Arungal, 12.831962132658559, 80.09826587197949, 0,
GrxyFhrL, ,Thamaraipakkam Junction, 13.220740387693654, 80.02839662876647, 0,
xOfEMpYZ, ,Kolathur Junction, 12.818236040181029, 80.16043576859147, 0,
xjaGpszF, ,C I D Quarters Mandaveli, 13.026431929013956, 80.26417118970335, 0,
niXvpzjO, ,Sri Sankara Health Centre, 12.966145005047013, 80.12698311848158, 0,
CzqgXocH, ,R S R M Hospital, 13.1084485, 80.28845022, 0,
WPcaURVq, ,Ashok Leyland Ennore, 13.210300976237388, 80.3168450084089, 0,
cVeADzkw, ,Mary World or MGM, 12.827475905776714, 80.24015556125914, 0,
tojmCcQB, ,Karimedu, 13.139190353230978, 80.0564797697486, 0,
BZEEPDzF, ,Ayapakkam Bus Stand, 13.10602280784025, 80.12860141131341, 0,
HTcmpFUD, ,Kaviarasu Kannadasan Nagar Bus Stand, 13.136187606976225, 80.25700447879262, 0,
IOAGFTtD, ,Amman Temple, 12.963335031125025, 80.16474489075638, 0,
cHOtlpNd, ,Omakulamedu, 13.156342619345073, 80.2267600658704, 0,
apOzgzFy, ,Veeraraghavapuram, 13.070507962167836, 80.11275318532807, 0,
MMyysWzk, ,Nesamani Nagar, 12.902014730862025, 80.19807956232553, 0,
KiOCmsmI, ,Thangamani School, 13.121520461262401, 80.07061689155732, 0,
nwGGoSvm, ,E T P S, 13.200434257732184, 80.31332002028773, 0,
SUgOBtjk, ,Manali New Town Or Milk Booth, 13.20794210185109, 80.270876548827, 0,
ZWnHyyqY, ,Dharma Raja Kovil, 13.117458040833675, 80.02814100582839, 0,
OytxeZQL, ,Mariyamman Kovil Mangadu, 13.021626066950112, 80.12287315493177, 0,
fRZGgvoY, ,Sriperumbudur MGR Nagar, 12.972490009590599, 79.95322783096714, 0,
oAltlCRB, ,Madambakkam EB, 12.900736669815142, 80.16142723093571, 0,
byZXHxZy, ,Lady Willingdon College of Education, 13.048541525502515, 80.280446717887, 0,
oaXdYZly, ,Dharmaaburi, 12.73351974839961, 80.11247664284758, 0,
cEOIeJTR, ,Pachaiyappas College, 13.075832098430912, 80.23469050351514, 0,
bMuZdODl, ,Thropathi Amman Kovil, 12.831288338677112, 80.05458703502035, 0,
rmmCKKeS, ,Nallur, 12.960641754410966, 80.02997900398138, 0,
QIvHsQls, ,Kumaran Nagar, 13.094987794453669, 80.18886276894284, 0,
yhYCDbZJ, ,Nainar Kuppam Or Uthandi Colony, 12.877868811716008, 80.24370755540622, 0,
CJfGjHZT, ,Kozhi Pannai, 12.903301862645828, 80.15848372921675, 0,
VycUzKpr, ,Veerapuram Road Junction, 13.17588489501748, 80.08458578060322, 0,
gGlRqksC, ,Uppukarpettai, 13.098567387577669, 80.26684067055226, 0,
agXODOsJ, ,Elambakkam Colony, 12.983578552832673, 79.83221791667438, 0,
CWTXTOcZ, ,VGN Mogapair West, 13.076581524941103, 80.16513210940798, 0,
MAxpakLW, ,Kanniamman Kovil, 13.17179233569936, 80.2198243727031, 0,
tDDddUJb, ,CPWD Quarters, 13.082223517801985, 80.19837966049488, 0,
lPEfXiKX, ,Rail Nagar 4th Street, 12.79997169889513, 80.03806786044207, 0,
pzcCDVmZ, ,Madhavaram Rountana, 13.145031360715578, 80.21932189565132, 0,
VLgIhVqL, ,Amma Unavagam, 13.09359147163354, 80.15960132944775, 0,
EEOGpCEL, ,Vandalur Gate, 12.893025140167099, 80.0852393932796, 0,
IypCuTzh, ,Thommaram Bedu, 13.329130647632667, 79.92150105180735, 0,
fkfmbKAy, ,Manapakkam Amman Kovil, 13.01184275475715, 80.16465777694953, 0,
JIllbhjr, ,Besant Nagar, 12.99621114454262, 80.26764591497988, 0,
jcUtqMup, ,Dhandeeswaram, 12.983083942267678, 80.22201966443129, 0,
BcjMWjmJ, ,Malrospuram, 12.770550699662154, 80.0076447027786, 0,
ykQYJtnJ, ,Malayambakkam Stalin Nagar, 13.028505231558064, 80.09121598180377, 0,
DOGyniWl, ,Saidapet Metro, 13.023758074666299, 80.2281859358351, 0,
vBTWrpdh, ,Vijayalakshmi, 12.939070426157404, 80.17198324499765, 0,
UyZpITbv, ,Kattrambakkam Bus Stand, 12.982903782127272, 80.01524126693245, 0,
BTtHvEzM, ,Thoraipakkam Check Post 230 K V Tower, 12.949479391919674, 80.22121476220241, 0,
TwyfqMnN, ,Indira Nagar Adyar, 12.99537503084521, 80.25302282007749, 0,
KIJqMFOI, ,Kutchery Road, 13.034338583790092, 80.273242284704, 0,
lyukJwbV, ,Kondencherri, 13.03545926714284, 79.83593008782668, 0,
FRXlnuaw, ,Alwarpet, 13.035051147021077, 80.25441800831186, 0,
BRjWpQtg, ,Koyambedu Market, 13.066117019339456, 80.19882827431991, 0,
UGBWqSzR, ,Indra Cotton Mill, 12.943307187562445, 80.13871911572016, 0,
SMedJNnm, ,Noothancheri, 12.89692250248038, 80.1710008660865, 0,
XNqNMdqz, ,Tirutheri Sathya Nagar, 12.74992848867802, 79.9977384262251, 0,
jhveKcoA, ,Annai Medical College And Hospital, 12.9668797200811, 79.97681352822212, 0,
fdjgUDEy, ,Vengadamangalam  Villege, 12.865522573716191, 80.15005692237779, 0,
MjMnNBLG, ,Kanagachathiram, 13.136911983395075, 80.23066447021176, 0,
fCMPQlEQ, ,Nehru Nagar Pozhichalur, 12.98175940409333, 80.13750779008183, 0,
WrRzSDVz, ,Hasthinapuram Mosque, 12.93953986783463, 80.15383347245017, 0,
dfkLIYlO, ,Gemini Sun Plaza, 13.049822882638006, 80.24782684107959, 0,
PrwDPVMa, ,Sikkarayapuram, 13.018086883555831, 80.10271314588886, 0,
uxUywltI, ,Sakthi Nagar, 12.917339803744918, 80.09491222453688, 0,
TgAaXvqD, ,Kavanur, 13.180933690901595, 80.02932442500355, 0,
fzSWURzx, ,MIT Gate, 12.947988238425095, 80.1374050176471, 0,
MBttAlCW, ,Thalankuppam Beach Road, 13.22484276809078, 80.32787546307804, 0,
WMODaVhE, ,Mappedu Old Police Station, 13.030978487371817, 79.86174848778614, 0,
POsNTwnJ, ,Halda, 13.0106453, 80.22286082, 0,
TiulEaYs, ,Santhome Church, 13.032885837058279, 80.2774624579256, 0,
FHApcaDQ, ,Vengaivasal PH Centre, 12.906249281599086, 80.16717710626301, 0,
jappmlZc, ,Moondram Kattalai, 13.005490888908582, 80.10941124506519, 0,
iwdDmytU, ,M Block Anna Nagar Or K4 Police Station, 13.092242302808001, 80.22040709671955, 0,
CKldDLYq, ,High Court, 13.088459604798707, 80.28736268328748, 0,
mAuYaRAP, ,Thiruninravur Ramar Kovil, 13.111732120636775, 80.02541704646364, 0,
nOepWjtB, ,Sadasivam Nagar, 12.965583312049231, 80.20451058837773, 0,
uDxutDCq, ,Gopi krihsna theatre, 13.092870471983387, 80.22707661962605, 0,
kURrZnug, ,Kalsar Engineering College, 13.026933662646025, 79.96022359686162, 0,
qGnNRXVR, ,Anna Nagar West Depot, 13.09401835540949, 80.19875925408053, 0,
vkPBRkvb, ,V V Nagar Kolathur, 13.11702508088956, 80.21098116902304, 0,
CxiOJZtJ, ,Chennang Karanai, 13.336754024364716, 79.98399087630855, 0,
LMgpokYk, ,Suravarikandigai, 13.38570167655331, 80.06163523155124, 0,
SbnIJjRl, ,Pillaiyar Kovil, 12.935076228235731, 80.21432767220641, 0,
DhBIcFJB, ,Nazarathpet, 13.047479160095621, 80.08077577641052, 0,
bAcgCDGp, ,Navalur SCB 1, 12.854593069328695, 79.97244066269167, 0,
PFPLEnYs, ,Iswarya Nagar Junction, 13.076935072907288, 80.15920276055222, 0,
MqGZxRIW, ,Vyasarpadi, 13.111469490022124, 80.26491970055247, 0,
tPRfRHcU, ,Corporation School, 13.082038133301035, 80.17601397668648, 0,
CTeFabzs, ,Gemini P H Or U S I S, 13.052677090329905, 80.25098241564979, 0,
EXDTntZv, ,Bangarampettai, 13.192336159751239, 80.08483799825956, 0,
sOLmwakg, ,ST Thomas Mount MRTS, 12.995139590930618, 80.19867439195929, 0,
IAWSKEHF, ,Arrikambedu Junction, 13.155800036266216, 80.13402801462814, 0,
mJMjzUfK, ,Royal Club, 13.08429262, 80.14324956, 0,
wPIuAzdb, ,Gokulapuram, 12.764711556737623, 80.03965778058434, 0,
SXdpUnkd, ,Sri Sairam Siddha Medical College, 12.952632289424391, 80.05951743399055, 0,
nxJXVeix, ,Alinijivakkam Tank, 13.191641957586539, 80.20236023480086, 0,
yhxUltpl, ,Kondencherri New Colony, 13.036009915068494, 79.83771779812673, 0,
pZATYgJX, ,Kaveri Nager, 13.028279589588612, 80.22722933510886, 0,
MDGVFhVD, ,Hasthinapuram Mosque, 12.93949346756589, 80.15383313717405, 0,
DXDxufRt, ,Nelvaai, 13.455744194300461, 80.21200238933284, 0,
poajKJhB, ,Mageshwari Nagar, 12.979437108301164, 80.21891613544233, 0,
RufmISTr, ,Chinmaya Nagar, 13.06294068, 80.19710398, 0,
ABOYypDV, ,Sethiyarthoppu Bus Stand, 11.43321300000001, 79.5415659744935, 0,
PBIThtAQ, ,Kokumedu, 13.3172041193309, 80.20779260140898, 0,
QOMpmplr, ,Sholavaram High School Or BDO Office, 13.242563777276596, 80.15987266913862, 0,
ukWnzNPU, ,Aachi Foods, 13.085247604006911, 80.13741579055224, 0,
zVbPXWfR, ,Sembedu, 13.236326833589457, 79.98081333527611, 0,
OrbXRiVv, ,Nandanam YMCA, 13.028867874662678, 80.2363018744228, 0,
fUMZfXjX, ,Dhargas Nagar, 12.819491491842669, 80.08687498897984, 0,
WmSrnULk, ,Mannur Junction Sriperumbudur Bypass, 13.015613630663013, 79.9271178784386, 0,
bRlwyLpX, ,Erikkarai, 12.968028851329029, 80.2406432402585, 0,
ywuGpANM, ,Chromepet, 12.95162355, 80.14056159, 0,
bbaQRYSI, ,Thiruvottiyur Market, 13.164379324478022, 80.30349663148138, 0,
eKrqNQMY, ,Sri Sairam P G Hostel, 12.963957, 80.059188, 0,
cnfJcHrj, ,Pappanchsthiram, 13.03259267045702, 80.03744818143798, 0,
BzikVGUK, ,Nellai Stores, 13.031616627780867, 80.18755103191184, 0,
lqTAOmVV, ,Jeeva Nagar, 13.201269456540507, 80.14318012941021, 0,
TIygQLDW, ,Kosapalayam, 13.094210062862818, 80.02067974197882, 0,
dEEWjOTq, ,Double Tank, 13.038573582953509, 80.20149846694198, 0,
TikfrWrm, ,Lakshmipuram, 12.925300042387418, 80.1009608563445, 0,
OpgRCgWV, ,Alandur Metro, 13.0039722, 80.20073526, 0,
fkZFUNSd, ,Amaindhakarai, 13.074007015982867, 80.22576752682767, 0,
tQyyPvHD, ,Bangala, 12.989756035516498, 80.09396432705421, 0,
jOLYFmGE, ,Ullagaram Oil Mill, 12.974754865213466, 80.19229904848659, 0,
DAQHebzd, ,Mahalingam Stores, 13.118653415622408, 80.15690225664196, 0,
KoIfkWfm, ,Sivan Kovil, 13.096045813267116, 80.18786154117394, 0,
VfPalaKe, ,Chinna Sekadu, 13.160534292888027, 80.25837736455136, 0,
lfZExdMH, ,Abdul Farook Sahib Street, 12.97461683592949, 80.146237942481, 0,
lRwzpFEA, ,Thiruporur Or Kannagapattu, 12.736224572940568, 80.19038615893464, 0,
aczkUizQ, ,Amman Kovil, 12.97606423616812, 80.18317521463075, 0,
ASpzEMVu, ,Perumal Kovil, 13.128592958506898, 80.0793688414192, 0,
LCTkSInz, ,Sir Ramaswami Mudaliar High School, 13.11795431651926, 80.1496170734647, 0,
XSKxqPZm, ,Sri Sairam P G Hostel, 12.964016, 80.059104, 0,
uxBjVsKf, ,Kelambakkmm Police Station, 12.785399610431222, 80.21990367384092, 0,
bAkINhTV, ,Mount Union Office, 12.940850247969758, 80.13816227058703, 0,
TShNRujB, ,Mgr Central Station Or Rajiv Gandhi Government General Hospital, 13.081750493356726, 80.27666299527485, 0,
wdfUFUDc, ,Vanagaram Signal, 13.061686912261365, 80.1514967070807, 0,
fkcnfYxM, ,Periya Colony, 12.978462967963237, 80.06572451768662, 0,
WzJZybAt, ,Parwati Nagar, 12.918254766631692, 80.081728942528, 0,
lhYDMMsV, ,Soumya Nagar, 12.909568211109718, 80.1913151260078, 0,
fSQOYpje, ,Parangusattram, 13.009711303233608, 79.93146029326749, 0,
QUMnpJQp, ,Agrakaram, 13.118201295021771, 80.19835768493579, 0,
tZcBjHOF, ,Vadamadurai, 13.286965086054865, 80.04215738082178, 0,
PqoYMtMO, ,Manali Government School, 13.16625714513757, 80.25855965105166, 0,
svamcGgQ, ,Medavakkam Mental Hospital, 13.091173815450553, 80.24095586823455, 0,
IMEhQaQS, ,Chennai Airport Metro, 12.9808, 80.1641, 0,
pjTBCsVx, ,Chinna Kuppam Or Ashok Leyland Back Gate, 13.206649670873176, 80.32154687419643, 0,
AoRkaUmb, ,Sriram Gate, 12.900984026911052, 80.09228760816568, 0,
RVDZtdnf, ,H M Hospital, 13.029060486304243, 80.25380081948413, 0,
JEpPbBSc, ,Thiruninravur IOB Bank, 13.12469993904544, 80.0227922521533, 0,
ptvIaUTy, ,Kesavapuram, 13.283437414997048, 80.24496452329902, 0,
pFkRNHVB, ,Arasamaram 1, 13.0208, 80.1663, 0,
IQMouIyu, ,Kilkattalai, 12.955992800706689, 80.18657977595082, 0,
WQOJAyxG, ,Varadharajapuram Rayappa Nagar, 12.923682016167461, 80.0779831505206, 0,
VOQRbkUl, ,Government High School, 13.010372023233863, 80.14794206508917, 0,
DHkaGHFf, ,Nazarathpet Police Check Post, 13.044951038922536, 80.0686788162675, 0,
OmDfeawy, ,Gandhi Nagar Pattabiram, 13.123332751119824, 80.05680713681488, 0,
uAaGlvRh, ,Lakshmipuram, 13.377752684496675, 80.08730927398335, 0,
kUNGxXZI, ,Madambakkam, 12.851319103999025, 80.04590553566095, 0,
VFLsoIHD, ,Vaishnavi Nagar, 13.130340033664002, 80.12554125189615, 0,
QSDQjYbO, ,Vengaivasal Panchayat Office, 12.900502509997006, 80.17069709284897, 0,
QepDUjLI, , Sri Sellai Amman Kovil, 12.965216911036629, 80.05458036747646, 0,
ygaPVVOX, ,Mondiyaman Nagar, 13.199031609284527, 80.17915158915605, 0,
jFFOJdCh, ,Erumaiyur Panchayath Office, 12.954150270761492, 80.08089892222414, 0,
vqmUkLVA, ,Bollineni Hill Park, 12.881908078062416, 80.20319058589651, 0,
oXDhDxhT, ,Ayurveda Ashramam, 13.184532073335602, 80.19163019178984, 0,
bCOJrgoA, ,BB Road, 13.108603782998246, 80.25194334125763, 0,
CTPkMihJ, ,Ags 4Th Cross St, 12.97780238630229, 80.21000914876795, 0,
ZTMEdEeK, ,Tube Products of India, 13.123868422572466, 80.11341603818073, 0,
jgXkfKmE, ,Gopalapuram, 13.048175435594661, 80.26163445601891, 0,
rDSiGFpR, ,Simson Or Periyar Bridge, 13.070529313285379, 80.27388174341809, 0,
eWruprko, ,Surapet, 13.147068431171213, 80.20407059663466, 0,
uuIUswRF, ,Thaiyur, 12.7746241314483, 80.19386735059959, 0,
GxYrbHur, ,Somangalam School, 12.954572801494901, 80.04328508252468, 0,
LxDGtmhn, ,Sigamani Nagar, 12.993358640376469, 80.09539694834325, 0,
TPFTQSyz, ,Moolakothalam, 13.104101773364562, 80.27383789807436, 0,
ZZUoaXbF, ,Vinayagapuram, 13.139497297103263, 80.20625781819365, 0,
rQoGPwMA, ,Indira Nagar, 13.201754540894667, 80.0294001588602, 0,
IKnBBuIf, ,Pakkam, 13.405320264117838, 80.28602279804988, 0,
umudVILy, ,Annamalaichery, 13.457012142042982, 80.2619753701274, 0,
YkNJvTAu, ,Thiruninravur Railway Station, 13.12436964546843, 80.0290675352021, 0,
CoFyQOTC, ,Gurimedai, 13.068305390463317, 80.12600577537796, 0,
fyzkVZoU, ,Pudpakkam School, 12.809174610043168, 80.20117058828532, 0,
paIawFeA, ,Ambattur IT Park, 13.094888835352753, 80.16979835769462, 0,
ZMwphzOX, ,Lakshmipuram, 12.95894525154634, 80.12940917751598, 0,
GeRuyZeo, ,Kilven Road, 12.75093617434538, 80.10645093458004, 0,
udTxdaUq, ,Saidapet Bridge, 13.01970703439942, 80.22466538271965, 0,
heuaCWro, ,Adambakkam, 12.981664545371743, 80.2046636938658, 0,
gDnuvefz, ,Madras Veterinary Hospital, 13.08538152, 80.26516914, 0,
wrDaizra, ,Pebhok Play School, 13.018752460050091, 80.1460146, 0,
TIKKmaif, ,Srinivasa Theater, 13.031209765301139, 80.22367661231988, 0,
aPCwoaUD, ,Palavoyal, 13.195440726136502, 80.18538942808914, 0,
omUHRQFc, ,Amman Thottam, 12.814765494720005, 80.20510894351548, 0,
zAwPDfkg, ,Perumal Koil, 13.035582362905718, 80.23678801748513, 0,
aNlaxeLS, ,Butterfly Company, 12.79205911136289, 80.21738308935414, 0,
PyfNKmSh, ,Red Hills Bus Stand, 13.192818782143997, 80.18384183375558, 0,
yGjBBwXg, ,Indra Cotton Mill, 12.943378093927361, 80.13798519627846, 0,
UgpyjFML, ,Virugambakkam, 13.046384201026925, 80.1901037120291, 0,
VBZbAodR, ,Egmore ICH, 13.073173148587427, 80.25605523655152, 0,
DgYBMgPg, ,Kolapakkam Junction, 12.87058401944237, 80.10689197174725, 0,
TdfMaTlB, ,Trustpuram, 13.052619667107582, 80.22157782957811, 0,
XpSUQfZh, ,Elaya Street, 13.130264224761108, 80.28530057022904, 0,
joGrBgeB, ,Arakkambakkam Road Junction, 13.196987577069793, 80.080186375724, 0,
rrasSNoc, ,Kanniamman Pettai, 13.191759666581568, 80.25480306503277, 0,
isVKhOXG, ,Doveton Or Vepery, 13.08825998, 80.26242215, 0,
TWTKfAgl, ,Kavalpatti, 13.368911621415988, 80.20836577239913, 0,
PkIPVRtB, ,Sri Padmavathi Mahal, 12.919848959410562, 80.0870916100384, 0,
Oslgxmkx, ,Kalmandapam Police Station, 13.115708596116924, 80.29257859694428, 0,
fPewHTnQ, ,Sri Sarva Sidi Vinayagar Temple, 13.118425221287527, 80.2124125892434, 0,
PaLbQtln, ,Nehru Stadium Or Taluka Office, 13.086992249560762, 80.26995180186987, 0,
KqFhDHZN, ,Mambakkam Rice Mill, 12.832565214477174, 80.16624007196867, 0,
gBkmsEyR, ,Parrys Corner, 13.090762751453648, 80.29099080584331, 0,
UHrXpouo, ,Chemmenchery Arch, 12.879495932335027, 80.21095927878196, 0,
qPbDFFEC, ,Lakshmi Appartment, 13.05257653615904, 80.18944176103638, 0,
NnzcSqlk, ,Medavakkam Koot Road, 12.920350638203914, 80.18382742441258, 0,
sZkIZxBg, ,Shree Niketan Sai Baba Temple, 13.1533955409858, 79.8910277582545, 0,
aDlFGmOd, ,Tamil Nadu Open University Or Panagal Maligai, 13.021230249767058, 80.22556626853309, 0,
OBtWrzof, ,Madipakkam Road Junction, 12.968496183329043, 80.18952058974276, 0,
WEgiiGlQ, ,JB Estate, 13.11142643878794, 80.10851775945821, 0,
wpHpdxFs, ,Sri Pathi Nagar, 13.145009602606663, 80.03803079473221, 0,
HzpUPWzy, ,Adyar Gate, 13.029064983230814, 80.2493209358878, 0,
mBrhAdeU, ,Payyanur, 12.640962232803984, 80.17283522435685, 0,
ZqUoEQWp, ,Indian Land, 13.093514094547283, 80.16138633527613, 0,
DeiIsjyA, ,Teynampet Metro or SIET College, 13.037169042763376, 80.24630274553174, 0,
plmttHNh, ,Jawahar Nagar Periyar Nagar, 13.112675659432918, 80.22972090185931, 0,
SdEWNrvb, ,Kunnukadu Alamaram, 12.796569278817069, 80.24113267418022, 0,
siLHVqvQ, ,Palavakkam, 13.317993588225995, 79.96048163799651, 0,
gOEBySGW, ,Mugappair, 13.081149684834035, 80.17753810491087, 0,
ZevQgZaz, ,J J Nagar West Terminus, 13.082641457936338, 80.1700688983451, 0,
jkmSVBKz, ,Loyala College, 13.064560976085469, 80.2347138268201, 0,
MQIshiHv, ,Melpakkam, 13.082528569158438, 80.10864831620302, 0,
xewbkqhz, ,Thinathanthi, 13.08034458, 80.26361557, 0,
eebyhqqT, ,Pudhucehrimedu, 13.438513510096318, 80.25167088043668, 0,
wvKdtztS, ,Gandhi Nagar Hospital, 13.096361540904073, 80.21939196729568, 0,
DLAIfXxc, ,Rajakalam, 13.198163296450947, 80.15405676717842, 0,
NjZRsFiy, ,Swamy Pandaram Street, 13.075602205081239, 80.26620369969417, 0,
OQfDwOIF, ,Perumbakkam SCB, 12.879972796168131, 80.20984261587591, 0,
ovsnwlUh, ,Oragadam Corporation Hospital, 13.129823584370559, 80.15383363283875, 0,
KcaWyrwI, ,Mettu Theru, 12.80214446524562, 80.03955400394125, 0,
QSmenLpM, ,Ayapakkam Bus Stand, 13.106147220653797, 80.12858095946969, 0,
CYkmgDbv, ,Kannigaipair Bazar, 13.274517450199284, 80.09485055846199, 0,
XMbkTLpt, ,Tondiarpet Market, 13.122642306927217, 80.29154705899805, 0,
ouPwTbuD, ,Kovarthanagiri, 13.098715444532548, 80.19708338161468, 0,
TbPzKyew, ,Kanni Kovil, 12.893954182587004, 80.18030680134466, 0,
GDpRuveN, ,Blue Factory, 13.102926466367524, 80.1502888424236, 0,
EgVvnKxT, ,Mannarpuram, 10.784564462844301, 78.68723247792721, 0,
yHCBRtBd, ,Melakottaiyur, 12.845664691060307, 80.1488387323277, 0,
mdGitRQe, ,Arumbakkam Post Office, 13.077240659521182, 80.21051820484536, 0,
ZJoycWOZ, ,Vattambakkam Govt School, 12.854659887046779, 79.9720865982782, 0,
bmCACwpU, ,Parivakkam EP, 13.065602316528778, 80.09654229780992, 0,
sZMRTtVP, ,Marampedu, 13.229810964295801, 80.21126684739454, 0,
ZIgmbZtU, ,Heba Matriculation High School, 12.963172621668782, 80.16832983551112, 0,
ufpbvrtF, ,Swami Nagar, 13.010839679584349, 80.15160496055171, 0,
wzaIlAwh, ,Vadaperumbakkam, 13.175465678537094, 80.21530531817461, 0,
ussSBeXM, ,Corporation Journal Office, 13.161752149353926, 80.26639217573043, 0,
NvAVSExF, ,Babu Road Junction, 12.929876040125983, 80.14802367891284, 0,
ZFFevgPB, ,Sivet, 12.920947546908874, 80.16784668159437, 0,
UAhoHhiD, ,Oragadam Road Junction, 12.849829714548784, 79.94099227285169, 0,
wOZIcmuB, ,D1 Police Station, 13.067837732805497, 80.2722463039911, 0,
WVcndhvq, ,Ram Theatre, 13.051224755496982, 80.21690178237452, 0,
BcAnDlhE, ,Devampattu 1, 13.453070284536066, 80.19958755901621, 0,
VnwdBPma, ,Adyar Depot, 12.99690971560499, 80.25607183862542, 0,
SrmEoNnE, ,Eswaran Temple, 13.202735447484955, 80.12994573202934, 0,
gtghtWrR, ,Ponniamman Koil Street, 13.0180203718596, 80.2412420972694, 0,
NNAcmEYB, ,Ettiamman Kovil, 12.948742253568076, 80.06474710919463, 0,
vQMZbWLL, ,MKN Road Police Quarters, 12.997175099698971, 80.19829067055224, 0,
UaWwvNMO, ,Kalaivanar Arangam, 13.066227915962186, 80.27556276417477, 0,
NacgxEEi, ,Idayankulam, 13.40985170433582, 80.31098871804807, 0,
IzKulrBJ, ,Kovilpadagai, 13.139749481465124, 80.1040683309899, 0,
PYzwbgep, ,Gandhi Nagar Eranavoor, 13.188281283029587, 80.308373918798, 0,
WjKdBsVK, ,Moorthy Nagar, 13.102641076393473, 80.10823693710802, 0,
NgxTtWek, ,Karpurath Amman Koil, 12.70110590241568, 80.02541675981158, 0,
RTRcFCMg, ,Kundrathur Lake View Road, 13.007124526986113, 80.09078685406644, 0,
HGpTnntY, ,Navallur, 12.845931065615448, 80.22537348112769, 0,
qOusBBOu, ,Kovilambakkam, 12.939135447577806, 80.18234107997591, 0,
ZREdtiHO, ,Veppampattu Balaji Nagar, 13.127357544093002, 79.98928137545545, 0,
PRqBOnQV, ,Ondikuppam, 13.110442125674838, 79.9181202411346, 0,
xBIYCFCM, ,Manamathi Koot Road, 12.719140226265456, 80.17772241567286, 0,
wihERHzN, ,Mint Bus Terminal Or Vallalar Nagar, 13.10547935181316, 80.28018969611571, 0,
Ngsxsfae, ,Nazarathpet Police Check Post, 13.045843373397709, 80.07073238254452, 0,
WGZLbLMR, ,Queen Marys College, 13.046317867336608, 80.28004558566624, 0,
rEEKdRXT, ,All India Radio Light House, 13.037494902847511, 80.27808502353548, 0,
ApNzuVel, ,Mathur Bus Stand, 13.171455659189688, 80.2475626822793, 0,
WIFNytoC, ,Chetpet, 12.924853210274117, 80.01243087465207, 0,
iIzXJGOu, ,Mettu Street, 13.064004245781403, 80.12597820705177, 0,
XUwJpuxh, ,Velavan Tirumanamandapam, 13.12087569533267, 80.27688503680533, 0,
oWUXSqrA, ,Kannigaipair Church, 13.273866004522745, 80.10072875398214, 0,
AudzmzeZ, ,Pattur Koot Road, 13.026812279887762, 80.1105399916081, 0,
KnIeolpt, ,Satyabhama University, 12.87194605, 80.22682621, 0,
iYMJvRAf, ,Secretariat, 13.080755125518284, 80.28822578827817, 0,
TtVVOWLP, ,Palavoyal, 13.195493606795289, 80.18534181887912, 0,
uVXvGyfL, ,Baikadai, 13.019841477780684, 80.14305082514852, 0,
hmRIiXJy, ,Palakka Company, 12.856827721135698, 80.06964946922017, 0,
ejMjPdTH, ,Tambaram West Bus Stand, 12.92758911, 80.118864, 0,
DpfRSiIE, ,Thirumazhisai Koil, 13.054565018690402, 80.0615692247502, 0,
YxYhlArE, ,Balaji Theatre Minjur, 13.264684879470225, 80.26844087347558, 0,
yLDzmulm, ,V O C Nagar, 13.22514222051888, 80.32079797399183, 0,
rFXtxNIx, ,Gnana Vidyalaya School, 13.140588229145486, 79.90603437509435, 0,
ZecyfkGE, ,Pudupakkam, 12.799572651487257, 80.1978178323252, 0,
adsviABF, ,Nathamuni Talkies, 13.103520788716315, 80.20256955841148, 0,
CorDNIJt, ,Muthamizh Nagar Or Ambedkar Statue, 13.134062530676227, 80.25359820070912, 0,
yVpVwFWL, ,Ponneri Taluk Office, 13.331957561125087, 80.19436265694117, 0,
XeefDCzo, ,N C T P Staff Quarters, 13.253719889631551, 80.28238391156788, 0,
ZMeqpjWv, ,Royapettah Police Station, 13.052491162726266, 80.26380786415064, 0,
xMYnsmAG, ,Pratyangira Temple, 12.900934738460222, 80.23104522388564, 0,
KRmLfGnR, ,Ambattur Dairy, 13.109077832686099, 80.17146781838198, 0,
ZMxatUqW, ,Athipet Junction, 13.089187465078673, 80.16077905765633, 0,
RvWjyDDD, ,Maraimalai Nagar, 12.800048754313279, 80.02319693833851, 0,
YLjwrcCY, ,Corporation School Office, 13.056498845024244, 80.2424910930149, 0,
xzHqtNNZ, ,Okkiam Thoraipakm Sector Colony, 12.937735575807656, 80.24439071995586, 0,
